Time;Channel A;Channel B
(ms);(V);(V)

-50.09187013;6.46931400;9.89593200
-50.05091013;6.55751200;9.89593200
-50.00995013;6.55751200;9.71831400
-49.96899013;6.55751200;9.54130600
-49.92803013;6.46931400;9.54130600
-49.88707013;6.46931400;9.54130600
-49.84611013;6.46931400;9.54130600
-49.80515013;6.46931400;9.54130600
-49.76419013;6.55751200;9.54130600
-49.72323013;6.55751200;9.36430000
-49.68227013;0.03387555;0.15076140
-49.64131013;0.03387555;0.15076140
-49.60035013;0.03387555;0.15076140
-49.55939013;0.03387555;-0.02624592
-49.51843013;0.03387555;-0.02624592
-49.47747013;0.03387555;-0.02624592
-49.43651013;0.03387555;0.15076140
-49.39555013;-0.05432295;-0.02624592
-49.35459013;0.03387555;-0.02624592
-49.31363013;0.03387555;-0.02624592
-49.27267013;-0.05432295;-0.02624592
-49.23171013;0.03387555;-0.02624592
-49.19075013;0.03387555;-0.02624592
-49.14979013;0.03387555;0.15076140
-49.10883014;0.03387555;0.15076140
-49.06787014;0.03387555;0.15076140
-49.02691014;0.03387555;-0.02624592
-48.98595014;0.03387555;0.15076140
-48.94499014;0.03387555;0.15076140
-48.90403014;-0.05432295;-0.02624592
-48.86307014;0.03387555;0.15076140
-48.82211014;-0.05432295;-0.02624592
-48.78115014;0.03387555;-0.02624592
-48.74019014;-0.05432295;-0.02624592
-48.69923014;-0.05432295;-0.02624592
-48.65827014;0.03387555;0.15076140
-48.61731014;0.03387555;-0.02624592
-48.57635014;0.03387555;-0.02624592
-48.53539014;0.03387555;0.15076140
-48.49443014;0.03387555;-0.02624592
-48.45347014;-0.05432295;-0.02624592
-48.41251014;0.03387555;-0.02624592
-48.37155014;0.03387555;-0.02624592
-48.33059014;0.03387555;-0.02624592
-48.28963014;-0.05432295;-0.02624592
-48.24867014;0.03387555;-0.02624592
-48.20771014;0.03387555;-0.02624592
-48.16675014;-0.05432295;-0.02624592
-48.12579014;-0.05432295;-0.02624592
-48.08483014;0.03387555;-0.02624592
-48.04387014;0.03387555;-0.02624592
-48.00291014;0.03387555;-0.02624592
-47.96195014;0.03387555;-0.02624592
-47.92099014;0.03387555;-0.02624592
-47.88003014;0.03387555;-0.02624592
-47.83907014;0.03387555;-0.02624592
-47.79811014;0.03387555;-0.02624592
-47.75715014;-0.05432295;0.15076140
-47.71619014;0.03387555;0.15076140
-47.67523014;0.03387555;-0.02624592
-47.63427014;0.03387555;-0.02624592
-47.59331014;0.03387555;-0.02624592
-47.55235014;-0.05432295;-0.02624592
-47.51139014;0.03387555;-0.02624592
-47.47043015;0.03387555;-0.02624592
-47.42947015;0.03387555;0.15076140
-47.38851015;0.03387555;0.15076140
-47.34755015;0.03387555;0.15076140
-47.30659015;-0.05432295;-0.02624592
-47.26563015;-0.05432295;-0.02624592
-47.22467015;0.03387555;-0.02624592
-47.18371015;0.03387555;0.15076140
-47.14275015;0.03387555;-0.02624592
-47.10179015;0.03387555;0.15076140
-47.06083015;0.03387555;-0.02624592
-47.01987015;0.03387555;-0.02624592
-46.97891015;0.03387555;0.15076140
-46.93795015;0.03387555;0.15076140
-46.89699015;0.03387555;-0.02624592
-46.85603015;0.03387555;0.15076140
-46.81507015;-0.05432295;0.15076140
-46.77411015;0.03387555;-0.02624592
-46.73315015;0.03387555;-0.02624592
-46.69219015;0.03387555;-0.02624592
-46.65123015;0.03387555;-0.02624592
-46.61027015;0.03387555;0.15076140
-46.56931015;0.03387555;-0.02624592
-46.52835015;-0.05432295;-0.02624592
-46.48739015;-0.05432295;-0.02624592
-46.44643015;0.03387555;-0.02624592
-46.40547015;0.03387555;-0.02624592
-46.36451015;0.03387555;-0.02624592
-46.32355015;-0.05432295;0.15076140
-46.28259015;0.03387555;-0.02624592
-46.24163015;0.03387555;0.15076140
-46.20067015;-0.05432295;-0.02624592
-46.15971015;-0.05432295;-0.02624592
-46.11875015;-0.05432295;-0.02624592
-46.07779015;0.03387555;-0.02624592
-46.03683015;0.03387555;-0.02624592
-45.99587015;0.03387555;0.15076140
-45.95491015;0.03387555;-0.02624592
-45.91395015;0.03387555;-0.02624592
-45.87299015;0.03387555;-0.02624592
-45.83203015;0.03387555;-0.02624592
-45.79107016;0.03387555;0.15076140
-45.75011016;0.03387555;-0.02624592
-45.70915016;0.03387555;-0.02624592
-45.66819016;0.03387555;-0.02624592
-45.62723016;0.03387555;0.15076140
-45.58627016;0.03387555;0.15076140
-45.54531016;0.03387555;-0.02624592
-45.50435016;-0.05432295;-0.02624592
-45.46339016;0.03387555;0.15076140
-45.42243016;-0.05432295;-0.02624592
-45.38147016;-0.05432295;-0.02624592
-45.34051016;-0.05432295;-0.02624592
-45.29955016;0.03387555;-0.02624592
-45.25859016;0.03387555;-0.02624592
-45.21763016;0.03387555;-0.02624592
-45.17667016;0.03387555;-0.02624592
-45.13571016;0.03387555;-0.02624592
-45.09475016;0.03387555;-0.02624592
-45.05379016;0.03387555;-0.02624592
-45.01283016;0.03387555;-0.02624592
-44.97187016;-0.05432295;-0.02624592
-44.93091016;0.03387555;-0.02624592
-44.88995016;0.03387555;-0.02624592
-44.84899016;0.03387555;0.15076140
-44.80803016;-0.05432295;-0.02624592
-44.76707016;-0.05432295;-0.02624592
-44.72611016;-0.05432295;-0.02624592
-44.68515016;0.03387555;-0.02624592
-44.64419016;0.03387555;-0.02624592
-44.60323016;0.03387555;0.15076140
-44.56227016;0.03387555;-0.02624592
-44.52131016;0.03387555;-0.02624592
-44.48035016;0.03387555;0.15076140
-44.43939016;0.03387555;-0.02624592
-44.39843016;0.03387555;-0.02624592
-44.35747016;0.03387555;-0.02624592
-44.31651016;-0.05432295;-0.02624592
-44.27555016;0.03387555;-0.02624592
-44.23459016;-0.05432295;-0.02624592
-44.19363016;0.03387555;-0.02624592
-44.15267017;-0.05432295;-0.02624592
-44.11171017;0.03387555;-0.02624592
-44.07075017;0.03387555;-0.02624592
-44.02979017;0.03387555;0.15076140
-43.98883017;0.03387555;-0.02624592
-43.94787017;0.03387555;-0.02624592
-43.90691017;0.03387555;-0.02624592
-43.86595017;0.03387555;-0.02624592
-43.82499017;-0.05432295;-0.02624592
-43.78403017;0.03387555;-0.02624592
-43.74307017;0.03387555;0.15076140
-43.70211017;0.03387555;-0.02624592
-43.66115017;-0.05432295;-0.02624592
-43.62019017;0.03387555;-0.02624592
-43.57923017;0.03387555;0.15076140
-43.53827017;-0.05432295;-0.02624592
-43.49731017;-0.05432295;-0.02624592
-43.45635017;0.03387555;0.15076140
-43.41539017;0.03387555;-0.02624592
-43.37443017;0.03387555;-0.02624592
-43.33347017;0.03387555;0.15076140
-43.29251017;0.03387555;-0.02624592
-43.25155017;-0.05432295;-0.02624592
-43.21059017;-0.05432295;0.15076140
-43.16963017;0.03387555;0.15076140
-43.12867017;0.03387555;0.15076140
-43.08771017;-0.05432295;-0.02624592
-43.04675017;0.03387555;-0.02624592
-43.00579017;0.03387555;0.15076140
-42.96483017;-0.05432295;-0.02624592
-42.92387017;-0.05432295;-0.02624592
-42.88291017;0.03387555;-0.02624592
-42.84195017;-0.05432295;-0.02624592
-42.80099017;0.03387555;-0.02624592
-42.76003017;0.03387555;0.15076140
-42.71907017;0.03387555;0.15076140
-42.67811017;0.03387555;0.15076140
-42.63715017;0.03387555;-0.02624592
-42.59619017;0.03387555;-0.02624592
-42.55523017;-0.05432295;-0.02624592
-42.51427018;-0.05432295;-0.02624592
-42.47331018;-0.05432295;-0.02624592
-42.43235018;0.03387555;-0.02624592
-42.39139018;0.03387555;-0.02624592
-42.35043018;0.03387555;0.15076140
-42.30947018;-0.05432295;-0.02624592
-42.26851018;0.03387555;-0.02624592
-42.22755018;0.03387555;-0.02624592
-42.18659018;0.03387555;-0.02624592
-42.14563018;-0.05432295;-0.02624592
-42.10467018;-0.05432295;-0.02624592
-42.06371018;0.03387555;-0.02624592
-42.02275018;-0.05432295;-0.02624592
-41.98179018;0.03387555;-0.02624592
-41.94083018;0.03387555;-0.02624592
-41.89987018;0.03387555;-0.02624592
-41.85891018;-0.05432295;-0.02624592
-41.81795018;0.03387555;0.15076140
-41.77699018;0.03387555;-0.02624592
-41.73603018;-0.05432295;-0.02624592
-41.69507018;0.03387555;-0.02624592
-41.65411018;0.03387555;-0.02624592
-41.61315018;0.03387555;-0.02624592
-41.57219018;-0.05432295;-0.02624592
-41.53123018;0.03387555;-0.02624592
-41.49027018;0.03387555;-0.02624592
-41.44931018;0.03387555;-0.02624592
-41.40835018;0.03387555;0.15076140
-41.36739018;0.03387555;-0.02624592
-41.32643018;-0.05432295;-0.02624592
-41.28547018;0.03387555;0.15076140
-41.24451018;0.03387555;0.15076140
-41.20355018;0.03387555;-0.02624592
-41.16259018;-0.05432295;-0.02624592
-41.12163018;-0.05432295;-0.02624592
-41.08067018;-0.05432295;-0.02624592
-41.03971018;-0.05432295;0.15076140
-40.99875018;-0.05432295;-0.02624592
-40.95779018;0.03387555;-0.02624592
-40.91683018;-0.05432295;-0.02624592
-40.87587019;0.03387555;-0.02624592
-40.83491019;0.03387555;-0.02624592
-40.79395019;-0.05432295;-0.02624592
-40.75299019;0.03387555;0.15076140
-40.71203019;0.03387555;0.15076140
-40.67107019;0.03387555;-0.02624592
-40.63011019;0.03387555;-0.02624592
-40.58915019;0.03387555;0.15076140
-40.54819019;0.03387555;-0.02624592
-40.50723019;-0.05432295;-0.02624592
-40.46627019;0.03387555;-0.02624592
-40.42531019;0.03387555;-0.02624592
-40.38435019;0.03387555;-0.02624592
-40.34339019;0.03387555;-0.02624592
-40.30243019;0.03387555;-0.02624592
-40.26147019;0.03387555;-0.02624592
-40.22051019;-0.05432295;-0.02624592
-40.17955019;0.03387555;-0.02624592
-40.13859019;0.03387555;-0.02624592
-40.09763019;0.03387555;-0.02624592
-40.05667019;0.03387555;-0.02624592
-40.01571019;0.03387555;0.15076140
-39.97475019;0.03387555;-0.02624592
-39.93379019;0.12207400;-0.02624592
-39.89283019;0.12207400;0.15076140
-39.85187019;0.12207400;-0.02624592
-39.81091019;0.12207400;0.15076140
-39.76995019;0.12207400;0.15076140
-39.72899019;0.12207400;0.15076140
-39.68803019;0.12207400;0.15076140
-39.64707019;0.12207400;-0.02624592
-39.60611019;0.21027250;0.15076140
-39.56515019;0.12207400;-0.02624592
-39.52419019;0.12207400;-0.02624592
-39.48323019;0.21027250;-0.02624592
-39.44227019;0.21027250;0.15076140
-39.40131019;0.21027250;-0.02624592
-39.36035019;0.21027250;0.15076140
-39.31939019;0.21027250;-0.02624592
-39.27843019;0.21027250;-0.02624592
-39.23747020;0.21027250;-0.02624592
-39.19651020;0.21027250;-0.02624592
-39.15555020;0.21027250;0.15076140
-39.11459020;0.21027250;0.15076140
-39.07363020;0.21027250;-0.02624592
-39.03267020;0.29816580;-0.02624592
-38.99171020;0.29816580;-0.02624592
-38.95075020;0.29816580;-0.02624592
-38.90979020;0.29816580;-0.02624592
-38.86883020;0.29816580;-0.02624592
-38.82787020;0.29816580;0.15076140
-38.78691020;0.29816580;-0.02624592
-38.74595020;0.29816580;-0.02624592
-38.70499020;0.29816580;-0.02624592
-38.66403020;0.29816580;-0.02624592
-38.62307020;0.29816580;-0.02624592
-38.58211020;0.29816580;-0.02624592
-38.54115020;0.29816580;0.15076140
-38.50019020;0.29816580;-0.02624592
-38.45923020;0.29816580;-0.02624592
-38.41827020;0.29816580;-0.02624592
-38.37731020;0.29816580;0.15076140
-38.33635020;0.29816580;-0.02624592
-38.29539020;0.29816580;-0.02624592
-38.25443020;0.29816580;-0.02624592
-38.21347020;0.29816580;-0.02624592
-38.17251020;0.38605910;-0.02624592
-38.13155020;0.29816580;-0.02624592
-38.09059020;0.29816580;-0.02624592
-38.04963020;0.38605910;-0.02624592
-38.00867020;0.38605910;-0.02624592
-37.96771020;0.38605910;-0.02624592
-37.92675020;0.38605910;-0.02624592
-37.88579020;0.47425760;-0.02624592
-37.84483020;0.38605910;-0.02624592
-37.80387020;0.47425760;-0.02624592
-37.76291020;0.47425760;-0.02624592
-37.72195020;0.47425760;-0.02624592
-37.68099020;0.47425760;-0.02624592
-37.64003020;0.47425760;-0.02624592
-37.59907021;0.47425760;-0.02624592
-37.55811021;0.47425760;-0.02624592
-37.51715021;0.47425760;-0.02624592
-37.47619021;0.47425760;-0.02624592
-37.43523021;0.47425760;-0.02624592
-37.39427021;0.47425760;-0.02624592
-37.35331021;0.47425760;-0.02624592
-37.31235021;0.47425760;-0.02624592
-37.27139021;0.47425760;-0.02624592
-37.23043021;0.56245610;-0.02624592
-37.18947021;0.47425760;-0.02624592
-37.14851021;0.56245610;-0.02624592
-37.10755021;0.56245610;-0.02624592
-37.06659021;0.56245610;-0.02624592
-37.02563021;0.56245610;-0.02624592
-36.98467021;0.56245610;-0.02624592
-36.94371021;0.56245610;-0.02624592
-36.90275021;0.56245610;-0.02624592
-36.86179021;0.56245610;-0.02624592
-36.82083021;0.65065460;-0.02624592
-36.77987021;0.65065460;-0.02624592
-36.73891021;0.56245610;-0.02624592
-36.69795021;0.65065460;-0.02624592
-36.65699021;0.65065460;-0.02624592
-36.61603021;0.65065460;-0.02624592
-36.57507021;0.65065460;-0.02624592
-36.53411021;0.65065460;-0.02624592
-36.49315021;0.65065460;-0.02624592
-36.45219021;0.65065460;-0.02624592
-36.41123021;0.65065460;-0.02624592
-36.37027021;0.65065460;-0.02624592
-36.32931021;0.65065460;-0.02624592
-36.28835021;0.65065460;-0.02624592
-36.24739021;0.65065460;-0.02624592
-36.20643021;0.65065460;-0.02624592
-36.16547021;0.65065460;-0.02624592
-36.12451021;0.65065460;-0.02624592
-36.08355021;0.73885310;-0.02624592
-36.04259021;0.65065460;-0.02624592
-36.00163021;0.65065460;-0.02624592
-35.96067021;0.65065460;-0.02624592
-35.91971022;0.73885310;-0.02624592
-35.87875022;0.73885310;-0.02624592
-35.83779022;0.65065460;-0.02624592
-35.79683022;0.73885310;-0.02624592
-35.75587022;0.73885310;-0.02624592
-35.71491022;0.73885310;-0.02624592
-35.67395022;0.82705160;-0.02624592
-35.63299022;0.82705160;-0.02624592
-35.59203022;0.73885310;-0.02624592
-35.55107022;0.82705160;-0.02624592
-35.51011022;0.82705160;-0.02624592
-35.46915022;0.82705160;-0.02624592
-35.42819022;0.82705160;-0.02624592
-35.38723022;0.82705160;-0.02624592
-35.34627022;0.82705160;-0.02624592
-35.30531022;0.82705160;-0.02624592
-35.26435022;0.82705160;-0.02624592
-35.22339022;0.91525010;-0.02624592
-35.18243022;0.82705160;-0.02624592
-35.14147022;0.91525010;-0.02624592
-35.10051022;0.91525010;-0.02624592
-35.05955022;0.91525010;-0.02624592
-35.01859022;0.91525010;-0.02624592
-34.97763022;0.82705160;-0.02624592
-34.93667022;0.91525010;-0.02624592
-34.89571022;0.91525010;-0.02624592
-34.85475022;0.91525010;-0.02624592
-34.81379022;0.91525010;-0.02624592
-34.77283022;0.91525010;-0.02624592
-34.73187022;0.91525010;-0.02624592
-34.69091022;1.00344900;-0.02624592
-34.64995022;0.91525010;-0.02624592
-34.60899022;1.00344900;-0.02624592
-34.56803022;1.00344900;-0.02624592
-34.52707022;1.00344900;-0.02624592
-34.48611022;1.00344900;-0.02624592
-34.44515022;1.00344900;-0.02624592
-34.40419022;1.00344900;-0.02624592
-34.36323022;1.00344900;-0.02624592
-34.32227022;1.00344900;-0.02624592
-34.28131023;1.00344900;-0.02624592
-34.24035023;1.00344900;-0.02624592
-34.19939023;1.00344900;-0.02624592
-34.15843023;1.00344900;-0.02624592
-34.11747023;1.00344900;-0.02624592
-34.07651023;1.00344900;-0.02624592
-34.03555023;1.00344900;-0.02624592
-33.99459023;1.00344900;-0.02624592
-33.95363023;1.09134200;-0.02624592
-33.91267023;1.00344900;-0.02624592
-33.87171023;1.09134200;-0.02624592
-33.83075023;1.09134200;-0.02624592
-33.78979023;1.09134200;-0.02624592
-33.74883023;1.09134200;-0.02624592
-33.70787023;1.09134200;-0.02624592
-33.66691023;1.09134200;-0.02624592
-33.62595023;1.17954000;-0.02624592
-33.58499023;1.09134200;-0.02624592
-33.54403023;1.17954000;-0.02624592
-33.50307023;1.17954000;-0.02624592
-33.46211023;1.17954000;-0.02624592
-33.42115023;1.17954000;-0.02624592
-33.38019023;1.17954000;-0.02624592
-33.33923023;1.17954000;-0.02624592
-33.29827023;1.17954000;-0.02624592
-33.25731023;1.17954000;-0.02624592
-33.21635023;1.17954000;-0.02624592
-33.17539023;1.17954000;-0.20325330
-33.13443023;1.17954000;-0.20325330
-33.09347023;1.26773900;-0.02624592
-33.05251023;1.26773900;-0.20325330
-33.01155023;1.26773900;-0.20325330
-32.97059023;1.17954000;-0.20325330
-32.92963023;1.26773900;-0.20325330
-32.88867023;1.26773900;-0.20325330
-32.84771023;1.26773900;-0.20325330
-32.80675023;1.26773900;-0.20325330
-32.76579023;1.26773900;-0.20325330
-32.72483023;1.26773900;-0.02624592
-32.68387023;1.26773900;-0.20325330
-32.64291024;1.26773900;-0.20325330
-32.60195024;1.26773900;-0.20325330
-32.56099024;1.26773900;-0.20325330
-32.52003024;1.26773900;-0.20325330
-32.47907024;1.35593700;-0.20325330
-32.43811024;1.35593700;-0.02624592
-32.39715024;1.35593700;-0.02624592
-32.35619024;1.35593700;-0.20325330
-32.31523024;1.35593700;-0.38087100
-32.27427024;1.35593700;-0.20325330
-32.23331024;1.35593700;-0.20325330
-32.19235024;1.35593700;-0.20325330
-32.15139024;1.35593700;-0.20325330
-32.11043024;1.35593700;-0.20325330
-32.06947024;1.35593700;-0.20325330
-32.02851024;1.35593700;-0.02624592
-31.98755024;1.35593700;-0.20325330
-31.94659024;1.35593700;-0.20325330
-31.90563024;1.35593700;-0.38087100
-31.86467024;1.44413600;-0.20325330
-31.82371024;1.35593700;-0.20325330
-31.78275024;1.35593700;-0.20325330
-31.74179024;1.44413600;-0.20325330
-31.70083024;1.35593700;-0.20325330
-31.65987024;1.35593700;-0.20325330
-31.61891024;1.44413600;-0.20325330
-31.57795024;1.35593700;-0.20325330
-31.53699024;1.44413600;-0.20325330
-31.49603024;1.44413600;-0.20325330
-31.45507024;1.44413600;-0.20325330
-31.41411024;1.44413600;-0.02624592
-31.37315024;1.44413600;-0.20325330
-31.33219024;1.44413600;-0.20325330
-31.29123024;1.53233400;-0.02624592
-31.25027024;1.44413600;-0.20325330
-31.20931024;1.53233400;-0.20325330
-31.16835024;1.53233400;-0.20325330
-31.12739024;1.53233400;-0.02624592
-31.08643024;1.53233400;-0.20325330
-31.04547024;1.53233400;-0.20325330
-31.00451025;1.53233400;-0.02624592
-30.96355025;1.53233400;-0.20325330
-30.92259025;1.62053300;-0.20325330
-30.88163025;1.53233400;-0.20325330
-30.84067025;1.53233400;-0.20325330
-30.79971025;1.62053300;-0.20325330
-30.75875025;1.62053300;-0.20325330
-30.71779025;1.53233400;-0.20325330
-30.67683025;1.62053300;-0.20325330
-30.63587025;1.62053300;-0.20325330
-30.59491025;1.62053300;-0.20325330
-30.55395025;1.62053300;-0.20325330
-30.51299025;1.62053300;-0.20325330
-30.47203025;1.62053300;-0.20325330
-30.43107025;1.62053300;-0.20325330
-30.39011025;1.62053300;-0.02624592
-30.34915025;1.62053300;-0.20325330
-30.30819025;1.62053300;-0.02624592
-30.26723025;1.62053300;-0.02624592
-30.22627025;1.70873100;-0.02624592
-30.18531025;1.70873100;-0.20325330
-30.14435025;1.62053300;-0.02624592
-30.10339025;1.70873100;-0.02624592
-30.06243025;1.70873100;-0.02624592
-30.02147025;1.70873100;-0.02624592
-29.98051025;1.70873100;-0.02624592
-29.93955025;1.70873100;-0.02624592
-29.89859025;1.70873100;-0.20325330
-29.85763025;1.70873100;-0.02624592
-29.81667025;1.70873100;-0.02624592
-29.77571025;1.70873100;-0.02624592
-29.73475025;1.70873100;-0.20325330
-29.69379025;1.70873100;-0.02624592
-29.65283025;1.70873100;-0.02624592
-29.61187025;1.79662500;-0.02624592
-29.57091025;1.70873100;-0.02624592
-29.52995025;1.70873100;-0.02624592
-29.48899025;1.70873100;-0.02624592
-29.44803025;1.79662500;-0.20325330
-29.40707025;1.70873100;-0.02624592
-29.36611026;1.79662500;-0.02624592
-29.32515026;1.70873100;-0.02624592
-29.28419026;1.79662500;-0.02624592
-29.24323026;1.79662500;-0.02624592
-29.20227026;1.79662500;-0.02624592
-29.16131026;1.79662500;-0.02624592
-29.12035026;1.79662500;-0.02624592
-29.07939026;1.79662500;-0.02624592
-29.03843026;1.88482300;-0.02624592
-28.99747026;1.88482300;-0.02624592
-28.95651026;1.88482300;-0.02624592
-28.91555026;1.79662500;-0.02624592
-28.87459026;1.88482300;-0.02624592
-28.83363026;1.88482300;-0.02624592
-28.79267026;1.88482300;-0.02624592
-28.75171026;1.88482300;-0.02624592
-28.71075026;1.88482300;-0.02624592
-28.66979026;1.88482300;-0.02624592
-28.62883026;1.88482300;-0.02624592
-28.58787026;1.97302200;-0.02624592
-28.54691026;1.97302200;-0.02624592
-28.50595026;1.97302200;-0.02624592
-28.46499026;1.97302200;-0.02624592
-28.42403026;1.97302200;-0.02624592
-28.38307026;1.97302200;-0.02624592
-28.34211026;1.97302200;-0.02624592
-28.30115026;1.97302200;-0.02624592
-28.26019026;1.97302200;-0.02624592
-28.21923026;1.97302200;-0.02624592
-28.17827026;1.97302200;-0.02624592
-28.13731026;1.97302200;-0.02624592
-28.09635026;1.97302200;-0.02624592
-28.05539026;2.06122000;-0.02624592
-28.01443026;1.97302200;-0.02624592
-27.97347026;2.06122000;-0.02624592
-27.93251026;2.06122000;-0.02624592
-27.89155026;2.06122000;-0.02624592
-27.85059026;2.06122000;0.15076140
-27.80963026;2.06122000;-0.02624592
-27.76867026;2.06122000;0.15076140
-27.72771027;2.06122000;-0.02624592
-27.68675027;2.06122000;0.15076140
-27.64579027;2.06122000;-0.02624592
-27.60483027;2.06122000;-0.02624592
-27.56387027;2.06122000;-0.02624592
-27.52291027;2.06122000;0.15076140
-27.48195027;2.06122000;-0.02624592
-27.44099027;2.06122000;-0.02624592
-27.40003027;2.06122000;-0.02624592
-27.35907027;2.06122000;-0.02624592
-27.31811027;2.06122000;-0.02624592
-27.27715027;2.06122000;0.15076140
-27.23619027;2.14941900;0.15076140
-27.19523027;2.14941900;-0.02624592
-27.15427027;2.06122000;-0.02624592
-27.11331027;2.06122000;0.15076140
-27.07235027;2.14941900;-0.02624592
-27.03139027;2.14941900;0.15076140
-26.99043027;2.06122000;0.15076140
-26.94947027;2.14941900;0.15076140
-26.90851027;2.14941900;0.15076140
-26.86755027;2.23761700;0.15076140
-26.82659027;2.14941900;0.15076140
-26.78563027;2.23761700;0.15076140
-26.74467027;2.23761700;0.15076140
-26.70371027;2.23761700;0.15076140
-26.66275027;2.23761700;0.15076140
-26.62179027;2.23761700;0.15076140
-26.58083027;2.23761700;0.15076140
-26.53987027;2.23761700;0.15076140
-26.49891027;2.23761700;0.15076140
-26.45795027;2.23761700;0.15076140
-26.41699027;2.23761700;0.15076140
-26.37603027;2.32581600;0.15076140
-26.33507027;2.32581600;0.15076140
-26.29411027;2.23761700;0.15076140
-26.25315027;2.32581600;0.15076140
-26.21219027;2.32581600;0.15076140
-26.17123027;2.32581600;0.15076140
-26.13027027;2.32581600;0.15076140
-26.08931027;2.32581600;0.15076140
-26.04835028;2.32581600;0.15076140
-26.00739028;2.32581600;0.15076140
-25.96643028;2.32581600;0.15076140
-25.92547028;2.32581600;0.15076140
